name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"New York City,USA",2016-05-25,31.1,16.1,24.1,29.2,16.1,23.5,8.9,42.6,0,0,0,,0,0,38.9,15.1,274.3,1017,15,14.8,344.2,29.8,9,,2016-05-25T05:30:38,2016-05-25T20:15:54,0.56,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-05-26,32.1,20.9,26.4,30.4,20.9,25.9,10.5,37.8,0,0,0,,0,0,35.7,14.5,211.8,1017.9,28.6,14.4,320,27.6,9,,2016-05-26T05:30:00,2016-05-26T20:16:44,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-05-27,30.1,22.5,25.5,31.3,22.5,25.8,16.6,58.1,0,0,0,,0,0,31.5,16.6,154.4,1017.2,32.9,13.2,267.3,23.2,8,,2016-05-27T05:29:25,2016-05-27T20:17:33,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-05-28,32.7,22,27,34.4,22,27.7,17.6,57,0,0,0,,0,0,33.5,19.6,200.4,1018.9,29.7,13.7,231.1,20,7,,2016-05-28T05:28:51,2016-05-28T20:18:21,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-05-29,29.9,22.3,25.3,29.9,22.3,25.3,15.9,57.1,0,0,0,,0,0,35.3,19.3,199.4,1019.3,27.7,15.2,312.8,27,9,,2016-05-29T05:28:19,2016-05-29T20:19:08,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-05-30,26.6,20.6,23.1,26.6,20.6,23.1,20.1,84,26.65,100,33.33,rain,0,0,29.5,18.2,189.4,1014.9,80,12.1,180.8,15.5,7,,2016-05-30T05:27:49,2016-05-30T20:19:54,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-05-31,29,22.3,24.6,29.2,22.3,24.7,17.9,67.9,0,0,0,,0,0,29.5,14.6,197,1013.8,54.9,14.3,322.8,28.1,10,,2016-05-31T05:27:22,2016-05-31T20:20:38,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-06-01,27.8,20,23.9,27.2,20,23.8,12.6,51,0,0,0,,0,0,31.7,18.4,95.2,1018.2,30.7,14.4,259.8,22.4,7,,2016-06-01T05:26:56,2016-06-01T20:21:22,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-06-02,23.4,17.2,19.8,23.4,17.2,19.8,14.2,70.7,0,0,0,,0,0,37.1,16.1,77.5,1020,46.2,13.5,325.5,28,9,,2016-06-02T05:26:32,2016-06-02T20:22:04,0.96,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-06-03,21.3,17.5,19,21.3,17.5,19,15.8,81.6,0.74,100,12.5,rain,0,0,,9.5,121.9,1017.7,99.3,11.6,159.9,13.9,7,,2016-06-03T05:26:10,2016-06-03T20:22:45,0.99,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-06-04,28.2,19.1,22.6,29.3,19.1,22.7,17.7,75.2,5.42,100,16.67,rain,0,0,29.5,15.9,151.7,1015.1,81.3,11.5,259.1,22.5,8,,2016-06-04T05:25:50,2016-06-04T20:23:25,1,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-06-05,21.7,18.6,19.8,21.7,18.6,19.8,17.6,87.2,14.13,100,37.5,rain,0,0,55.5,15.1,139,1008.1,87.2,10.7,138.2,11.9,5,,2016-06-05T05:25:32,2016-06-05T20:24:03,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-06-06,28.6,19.1,23.9,28.1,19.1,23.8,15.3,62.8,0,0,0,,0,0,42.8,20.3,246,1004.2,48,13.7,342.9,29.6,10,,2016-06-06T05:25:16,2016-06-06T20:24:40,0.01,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-06-07,29.2,20.1,24.4,28,20.1,24.3,13.2,51.3,0.64,100,8.33,rain,0,0,41.9,25.5,269.9,1000.1,33,14.7,336.6,29,9,,2016-06-07T05:25:01,2016-06-07T20:25:16,0.04,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-06-08,19.4,11.8,16.3,19.4,11.8,16.3,8.4,60.8,8.79,100,20.83,rain,0,0,53,24,292.9,1003.8,46.4,14.3,237,20.3,8,,2016-06-08T05:24:49,2016-06-08T20:25:50,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-06-09,22.2,12.4,17.3,22.2,12.4,17.3,3.8,42.6,0,0,0,,0,0,51.4,31.7,294,1009.8,25.6,15.6,357.4,30.9,10,,2016-06-09T05:24:39,2016-06-09T20:26:23,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-06-10,24.9,14,19.7,24.9,14,19.7,2.9,33.8,0,0,0,,0,0,42.3,23.4,308.3,1015,45,16,354.6,30.5,10,,2016-06-10T05:24:31,2016-06-10T20:26:54,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-06-11,30.8,15.9,23.8,32.1,15.9,24.2,12.5,49.5,0.56,100,4.17,rain,0,0,42.5,25.3,258.5,1011.8,45.8,15.4,233.1,20.1,9,,2016-06-11T05:24:25,2016-06-11T20:27:23,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-06-12,28.8,18,25.2,28.8,18,25,11.6,45.2,0,0,0,,0,0,60,42.2,276.2,1004.7,23.1,15.7,360.3,31.3,10,,2016-06-12T05:24:21,2016-06-12T20:27:51,0.26,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-06-13,23.2,14.2,18.6,23.2,14.2,18.6,8.1,51,0,0,0,,0,0,49.6,25.8,318.5,1009.8,41.1,16,354.3,30.5,10,,2016-06-13T05:24:19,2016-06-13T20:28:18,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-06-14,26.3,15.1,20.8,26.3,15.1,20.8,7.2,43.5,0,0,0,,0,0,37.1,22.8,318.1,1012.6,25.2,16,335.2,28.9,10,,2016-06-14T05:24:18,2016-06-14T20:28:42,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-06-15,29,17.2,23.5,27.6,17.2,23.3,9.2,41.7,0,0,0,,0,0,37.1,15.1,252.6,1013.1,26.6,16,344.6,29.6,10,,2016-06-15T05:24:20,2016-06-15T20:29:05,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-06-16,24.3,19.5,21.6,24.3,19.5,21.6,15.7,69.8,3.47,100,25,rain,0,0,,10.5,102.8,1008.5,86,13,146.4,12.9,4,,2016-06-16T05:24:24,2016-06-16T20:29:26,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-06-17,24,18.3,21.1,24,18.3,21.1,12.2,58.6,0,0,0,,0,0,35.3,21.2,74.7,1013.3,36.9,15.1,245.7,21,9,,2016-06-17T05:24:29,2016-06-17T20:29:45,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-06-18,29.9,16.5,22.7,28.6,16.5,22.5,9.9,45.6,0,0,0,,0,0,33.5,14.2,189,1022.5,12.9,15.7,307.2,26.6,10,,2016-06-18T05:24:37,2016-06-18T20:30:03,0.48,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-06-19,29.7,20.1,23.2,29.2,20.1,23.2,13,53.2,0,0,0,,0,0,31.7,17.1,138.2,1025.2,36,15.3,322.6,28.1,10,,2016-06-19T05:24:46,2016-06-19T20:30:19,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-06-20,27.8,18.3,23.6,28.5,18.3,23.7,16.3,64.8,0,0,0,,0,0,33.5,15.9,110.1,1019.3,28.3,14.8,287.4,24.9,8,,2016-06-20T05:24:57,2016-06-20T20:30:32,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-06-21,30.7,22.7,26.6,29.7,22.7,26.5,13.1,44.5,0,0,0,,0,0,57.9,19,250.5,1008.9,48.4,15.5,320.5,27.7,10,,2016-06-21T05:25:10,2016-06-21T20:30:44,0.51,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-06-22,29.2,20.6,25.3,27.9,20.6,24.9,9.6,38.1,0,0,0,,0,0,46,24.5,189.2,1009.8,34.2,15.8,347.1,29.9,10,,2016-06-22T05:25:25,2016-06-22T20:30:54,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-06-23,26.9,20.6,23.6,27.2,20.6,23.6,14.1,55.9,0,0,0,,0,0,,10.7,111.2,1011.1,63.1,14.8,231.4,19.8,9,,2016-06-23T05:25:41,2016-06-23T20:31:03,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-06-24,27.7,20.6,23.5,27.4,20.6,23.5,13.9,56.6,0,0,0,,0,0,37.1,23.4,70.6,1016.2,19.8,14.7,205.2,17.6,6,,2016-06-24T05:25:59,2016-06-24T20:31:09,0.59,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-06-25,28.7,18.4,22.9,27.9,18.4,22.8,13,56.1,0,0,0,,0,0,37.1,15.8,82.5,1021.5,11,15.3,341.8,29.4,10,,2016-06-25T05:26:19,2016-06-25T20:31:13,0.63,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-06-26,29.7,20.1,24.2,29.3,20.1,24.1,13,51.1,0,0,0,,0,0,31.7,23.8,177.8,1022.2,32,15,301.5,26.1,9,,2016-06-26T05:26:41,2016-06-26T20:31:15,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-06-27,28.3,19.5,23.6,28.9,19.5,23.7,15.4,61.3,2.37,100,8.33,rain,0,0,48.7,29.3,196.3,1017.8,40.8,14.4,319.6,27.6,9,,2016-06-27T05:27:05,2016-06-27T20:31:15,0.74,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-06-28,23.9,20.9,21.9,23.9,20.9,21.9,20,88.9,12.1,100,16.67,rain,0,0,29.5,16.6,169.6,1013.7,98.2,10.8,155.6,13.3,5,,2016-06-28T05:27:30,2016-06-28T20:31:14,0.8,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-06-29,28.5,19.9,24.1,28.4,19.9,24.1,16.7,66.5,1.08,100,12.5,rain,0,0,37.9,14.8,259,1011.6,58.5,14.1,346.5,29.9,10,,2016-06-29T05:27:56,2016-06-29T20:31:10,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-06-30,29.4,20.3,24.7,28.5,20.3,24.5,13.9,52.6,0,0,0,,0,0,,13.8,250.9,1015.5,18.6,16,318.4,27.4,9,,2016-06-30T05:28:24,2016-06-30T20:31:04,0.9,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-07-01,26,20.4,23.4,26,20.4,23.4,18.4,73.9,15.41,100,20.83,rain,0,0,42.5,23.8,170.2,1014.1,57.2,13.5,189.7,16.4,6,,2016-07-01T05:28:54,2016-07-01T20:30:56,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-07-02,24.6,18.5,22.1,24.6,18.5,22.1,12.4,57.5,0,0,0,,0,0,42.5,26.7,303.6,1014.5,38,14.9,296,25.5,10,,2016-07-02T05:29:25,2016-07-02T20:30:47,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-07-03,25.8,18.9,22.9,25.8,18.9,22.9,11.5,49.2,0,0,0,,0,0,35.3,23.5,250.5,1018.4,34.3,16,205.1,17.6,7,,2016-07-03T05:29:58,2016-07-03T20:30:35,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-07-04,28.4,19.1,23.5,27.9,19.1,23.5,15.2,61.7,3.06,100,12.5,rain,0,0,42.5,22.8,238,1017,45.3,14.2,310.6,26.8,10,,2016-07-04T05:30:32,2016-07-04T20:30:21,0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-07-05,30.4,20.8,25.3,31.7,20.8,25.9,20,75.1,18.94,100,29.17,rain,0,0,29.5,13.1,162.9,1008.8,74.6,12.4,275.1,23.9,9,,2016-07-05T05:31:07,2016-07-05T20:30:05,0.01,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-07-06,33.2,24.6,28.9,34,24.6,29.9,19.1,56.8,0,0,0,,0,0,33.5,13.7,180.5,1010.4,26,15,335.9,28.9,10,,2016-07-06T05:31:44,2016-07-06T20:29:47,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-07-07,32,25.9,28.3,35.2,25.9,30.4,21.6,67.6,0.77,100,8.33,rain,0,0,53.6,31.3,222.5,1008,40.9,13.3,249.6,21.5,7,,2016-07-07T05:32:22,2016-07-07T20:29:27,0.05,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-07-08,29.1,20.7,25.7,31.9,20.7,26.5,20.8,75.1,1.51,100,8.33,rain,0,0,35.3,17.9,125.2,1008.7,54,13.1,230.5,19.9,9,,2016-07-08T05:33:01,2016-07-08T20:29:05,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-07-09,22.2,18.9,20.5,22.2,18.9,20.5,17.4,82.6,8.69,100,4.17,rain,0,0,27,14.6,104,1010.6,99.5,12.8,212,18.2,7,,2016-07-09T05:33:42,2016-07-09T20:28:41,0.13,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-07-10,26.5,19.2,22.9,26.5,19.2,22.9,17.2,72.5,3,100,8.33,rain,0,0,42.5,20.7,248.7,1011,75.4,14,323,27.8,9,,2016-07-10T05:34:23,2016-07-10T20:28:15,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-07-11,26.9,19.3,22.9,27,19.3,22.9,14.8,61.5,0,0,0,,0,0,29.5,14.6,185.1,1017.8,37.8,16,342.2,29.5,10,,2016-07-11T05:35:06,2016-07-11T20:27:47,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-07-12,27.5,20.8,24,28.2,20.8,24.2,17.2,66.3,0,0,0,,0,0,40.7,22.6,200.4,1019,31.1,15.7,324.6,27.9,9,,2016-07-12T05:35:50,2016-07-12T20:27:17,0.27,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-07-13,29,21.9,25.1,30.9,21.9,25.5,19.1,70.3,0,0,0,,0,0,37.1,16.9,205.5,1017.6,47.4,15.2,197.2,17,6,,2016-07-13T05:36:34,2016-07-13T20:26:46,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-07-14,31.4,24,26.8,36.3,24,28.7,22.8,79.2,13,100,4.17,rain,0,0,79.9,14.6,164.3,1012,64.4,13.1,311.4,26.8,9,,2016-07-14T05:37:20,2016-07-14T20:26:12,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-07-15,31.5,26.6,29.3,34.2,26.6,31.1,20.5,60,0,0,0,,0,0,37.1,17,244.1,1010.8,28.8,14.6,245,21.1,8,,2016-07-15T05:38:07,2016-07-15T20:25:36,0.4,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-07-16,31.8,24.7,27.4,33.4,24.7,27.9,18.4,58.5,2.19,100,8.33,rain,0,0,43.7,13,178.5,1015.7,34.4,14.9,254.5,21.8,8,,2016-07-16T05:38:55,2016-07-16T20:24:58,0.44,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-07-17,32,24.3,28,34.1,24.3,28.7,18.6,57.8,0,0,0,,0,0,37.1,15.2,279,1018.3,31,14.9,325.8,28.2,9,,2016-07-17T05:39:43,2016-07-17T20:24:19,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-07-18,33.8,23.8,27.9,35.3,23.8,28.6,19.4,61.7,7.08,100,12.5,rain,0,0,63,21.3,243.8,1017.6,41,14.1,294.8,25.4,9,,2016-07-18T05:40:33,2016-07-18T20:23:37,0.49,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-07-19,28.7,23.8,25.9,27.7,23.8,25.7,13.8,49.6,0,0,0,,0,0,42.5,24.9,274,1018.3,48,15.2,313.6,27,9,,2016-07-19T05:41:23,2016-07-19T20:22:54,0.5,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-07-20,28.3,20.9,24.7,27.6,20.9,24.6,12,45.8,0,0,0,,0,0,29.5,19.2,109.9,1021.9,42.2,15.6,333.3,28.7,9,,2016-07-20T05:42:14,2016-07-20T20:22:09,0.5,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-07-21,31.7,22,26.5,31,22,26.6,16.4,55.5,0,0,0,,0,0,42.5,16.7,242.3,1019.7,16.8,14.8,335.3,29,9,,2016-07-21T05:43:05,2016-07-21T20:21:22,0.52,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-07-22,35,23.6,29.2,37.4,23.6,30.7,20,59.2,0,0,0,,0,0,40.6,24.9,238.2,1012.6,27.4,13.5,282.1,24.6,9,,2016-07-22T05:43:57,2016-07-22T20:20:33,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-07-23,35.5,27.5,31.1,34.5,28.2,31.4,16.2,42.3,0,0,0,,0,0,45.3,33.9,285.3,1010.1,18.3,14.8,335.1,28.9,9,,2016-07-23T05:44:50,2016-07-23T20:19:43,0.57,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-07-24,33.6,24.3,28.9,33.2,24.3,29.1,16.3,47.5,0,0,0,,0,0,38.9,14.9,158.5,1014,21.5,15.1,261.4,22.6,8,,2016-07-24T05:45:44,2016-07-24T20:18:50,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-07-25,33.9,24,27.7,38.6,24,29.3,21.2,69.1,23.46,100,25,rain,0,0,50,14.9,186.3,1012.6,53.5,12.5,257.6,22.2,9,,2016-07-25T05:46:38,2016-07-25T20:17:57,0.67,"Rain, Partially cloudy",Clearing in the afternoon with rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-07-26,32.1,22.6,27.5,32.6,22.6,27.9,18.9,62.9,0,0,0,,0,0,41.1,26.7,304.8,1011.9,35.2,14.7,303,26,9,,2016-07-26T05:47:32,2016-07-26T20:17:01,0.73,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-07-27,32.5,24,28.4,32.7,24,28.7,16.9,50.8,0,0,0,,0,0,29.5,11.3,135.7,1013.2,34.2,15.2,326.6,28.3,9,,2016-07-27T05:48:27,2016-07-27T20:16:04,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-07-28,34.2,25.2,28.4,34.5,25.2,29.2,19.8,61.8,0,0,0,,0,0,38.5,17.2,197,1012,36.3,13.4,281.4,24.3,9,,2016-07-28T05:49:23,2016-07-28T20:15:05,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-07-29,28.7,21.3,24.8,30.7,21.3,25.2,20.4,77.8,25.25,100,41.67,rain,0,0,27.7,17.8,93.3,1010.9,71.7,10.9,285.9,24.7,9,,2016-07-29T05:50:19,2016-07-29T20:14:04,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-07-30,28.1,23.6,25,30,23.6,25.4,21.3,80.7,6.48,100,33.33,rain,0,0,29.9,14,148.3,1015.4,63.9,10.7,184,15.8,6,,2016-07-30T05:51:15,2016-07-30T20:13:02,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-07-31,26,22.6,24.3,26,22.6,24.3,21.9,87,12.86,100,37.5,rain,0,0,27.7,17.4,102.5,1015.9,98.5,11.3,170.7,14.7,6,,2016-07-31T05:52:11,2016-07-31T20:11:58,0.97,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-08-01,25.8,21.4,23,25.8,21.4,23,19.1,79.6,3.43,100,12.5,rain,0,0,37.1,20.3,64.1,1017.4,95.7,14.1,214.7,18.5,7,,2016-08-01T05:53:08,2016-08-01T20:10:53,0.99,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-08-02,25,21.5,22.8,25,21.5,22.8,16.5,67.6,0,0,0,,0,0,44.6,21.3,65.4,1018.9,67.5,15.3,245.8,21.3,8,,2016-08-02T05:54:06,2016-08-02T20:09:47,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-08-03,26,19,22.5,26,19,22.5,15.1,64.4,0,0,0,,0,0,31.7,19.6,66.5,1021.1,18,15.3,324.1,28,9,,2016-08-03T05:55:03,2016-08-03T20:08:38,0,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-08-04,27.2,19.5,23.2,27.4,19.5,23.2,15.8,64.2,0,0,0,,0,0,33.5,15.8,127,1020.4,22.1,15.1,303,26.1,9,,2016-08-04T05:56:01,2016-08-04T20:07:29,0.01,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-08-05,28.3,20.9,24.4,29.1,20.9,24.6,16.6,62,0,0,0,,0,0,38.9,16.3,221,1015.6,38.6,15.1,280.3,24.2,8,,2016-08-05T05:56:59,2016-08-05T20:06:18,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-08-06,30.3,23.1,26.2,34.2,23.1,27.3,20.1,69.6,0.87,100,4.17,rain,0,0,35.1,22.7,254.4,1007.9,55.8,14.4,270.4,23.3,8,,2016-08-06T05:57:57,2016-08-06T20:05:06,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
